Name: Microsoft Server Speech Text to Speech Voice (af-ZA, AdriNeural), ShortName: af-ZA-AdriNeural, Locale: af-ZA, Gender: SynthesisVoiceGender.Female
Name: Microsoft Server Speech Text to Speech Voice (en-US, JasonNeural), ShortName: en-US-JasonNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, KaiNeural), ShortName: en-US-KaiNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, LunaNeural), ShortName: en-US-LunaNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, SaraNeural), ShortName: en-US-SaraNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, TonyNeural), ShortName: en-US-TonyNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, NancyNeural), ShortName: en-US-NancyNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, CoraMultilingualNeural), ShortName: en-US-CoraMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, ChristopherMultilingualNeural), ShortName: en-US-ChristopherMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, BrandonMultilingualNeural), ShortName: en-US-BrandonMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, AmberNeural), ShortName: en-US-AmberNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, AnaNeural), ShortName: en-US-AnaNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, AshleyNeural), ShortName: en-US-AshleyNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, BrandonNeural), ShortName: en-US-BrandonNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, ChristopherNeural), ShortName: en-US-ChristopherNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, CoraNeural), ShortName: en-US-CoraNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, ElizabethNeural), ShortName: en-US-ElizabethNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, EricNeural), ShortName: en-US-EricNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, JacobNeural), ShortName: en-US-JacobNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, JennyMultilingualNeural), ShortName: en-US-JennyMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, MichelleNeural), ShortName: en-US-MichelleNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, MonicaNeural), ShortName: en-US-MonicaNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, RogerNeural), ShortName: en-US-RogerNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, RyanMultilingualNeural), ShortName: en-US-RyanMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, SteffanMultilingualNeural), ShortName: en-US-SteffanMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, SteffanNeural), ShortName: en-US-SteffanNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, AdamMultilingualNeural), ShortName: en-US-AdamMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, AIGenerate1Neural), ShortName: en-US-AIGenerate1Neural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, AIGenerate2Neural), ShortName: en-US-AIGenerate2Neural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, AmandaMultilingualNeural), ShortName: en-US-AmandaMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, AshTurboMultilingualNeural), ShortName: en-US-AshTurboMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, BlueNeural), ShortName: en-US-BlueNeural, Locale: en-US, Gender: SynthesisVoiceGender.Neutral

Name: Microsoft Server Speech Text to Speech Voice (en-US, DavisMultilingualNeural), ShortName: en-US-DavisMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, DerekMultilingualNeural), ShortName: en-US-DerekMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, DustinMultilingualNeural), ShortName: en-US-DustinMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, EvelynMultilingualNeural), ShortName: en-US-EvelynMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, LewisMultilingualNeural), ShortName: en-US-LewisMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, LolaMultilingualNeural), ShortName: en-US-LolaMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, NancyMultilingualNeural), ShortName: en-US-NancyMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, PhoebeMultilingualNeural), ShortName: en-US-PhoebeMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-US, SamuelMultilingualNeural), ShortName: en-US-SamuelMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (en-US, SerenaMultilingualNeural), ShortName: en-US-SerenaMultilingualNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Adam:DragonHDLatestNeural, ShortName: en-US-Adam:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Andrew:DragonHDLatestNeural, ShortName: en-US-Andrew:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Andrew2:DragonHDLatestNeural, ShortName: en-US-Andrew2:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Ava:DragonHDLatestNeural, ShortName: en-US-Ava:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Brian:DragonHDLatestNeural, ShortName: en-US-Brian:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Davis:DragonHDLatestNeural, ShortName: en-US-Davis:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Emma:DragonHDLatestNeural, ShortName: en-US-Emma:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Emma2:DragonHDLatestNeural, ShortName: en-US-Emma2:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Steffan:DragonHDLatestNeural, ShortName: en-US-Steffan:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Alloy:DragonHDLatestNeural, ShortName: en-US-Alloy:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Andrew3:DragonHDLatestNeural, ShortName: en-US-Andrew3:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Male

Name: en-US-Aria:DragonHDLatestNeural, ShortName: en-US-Aria:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Ava3:DragonHDLatestNeural, ShortName: en-US-Ava3:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Bree:DragonHDLatestNeural, ShortName: en-US-Bree:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Jane:DragonHDLatestNeural, ShortName: en-US-Jane:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Jenny:DragonHDLatestNeural, ShortName: en-US-Jenny:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-MultiTalker-Ava-Andrew:DragonHDLatestNeural, ShortName: en-US-MultiTalker-Ava-Andrew:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Neutral

Name: en-US-MultiTalker-Ava-Steffan:DragonHDLatestNeural, ShortName: en-US-MultiTalker-Ava-Steffan:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Neutral

Name: en-US-Nova:DragonHDLatestNeural, ShortName: en-US-Nova:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Phoebe:DragonHDLatestNeural, ShortName: en-US-Phoebe:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: en-US-Serena:DragonHDLatestNeural, ShortName: en-US-Serena:DragonHDLatestNeural, Locale: en-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-ZA, LeahNeural), ShortName: en-ZA-LeahNeural, Locale: en-ZA, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (en-ZA, LukeNeural), ShortName: en-ZA-LukeNeural, Locale: en-ZA, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-AR, ElenaNeural), ShortName: es-AR-ElenaNeural, Locale: es-AR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-AR, TomasNeural), ShortName: es-AR-TomasNeural, Locale: es-AR, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-BO, SofiaNeural), ShortName: es-BO-SofiaNeural, Locale: es-BO, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-BO, MarceloNeural), ShortName: es-BO-MarceloNeural, Locale: es-BO, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-CL, CatalinaNeural), ShortName: es-CL-CatalinaNeural, Locale: es-CL, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-CL, LorenzoNeural), ShortName: es-CL-LorenzoNeural, Locale: es-CL, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-CO, SalomeNeural), ShortName: es-CO-SalomeNeural, Locale: es-CO, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-CO, GonzaloNeural), ShortName: es-CO-GonzaloNeural, Locale: es-CO, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-CR, MariaNeural), ShortName: es-CR-MariaNeural, Locale: es-CR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-CR, JuanNeural), ShortName: es-CR-JuanNeural, Locale: es-CR, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-CU, BelkysNeural), ShortName: es-CU-BelkysNeural, Locale: es-CU, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-CU, ManuelNeural), ShortName: es-CU-ManuelNeural, Locale: es-CU, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-DO, RamonaNeural), ShortName: es-DO-RamonaNeural, Locale: es-DO, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-DO, EmilioNeural), ShortName: es-DO-EmilioNeural, Locale: es-DO, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-EC, AndreaNeural), ShortName: es-EC-AndreaNeural, Locale: es-EC, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-EC, LuisNeural), ShortName: es-EC-LuisNeural, Locale: es-EC, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, ElviraNeural), ShortName: es-ES-ElviraNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, AlvaroNeural), ShortName: es-ES-AlvaroNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, ArabellaMultilingualNeural), ShortName: es-ES-ArabellaMultilingualNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, IsidoraMultilingualNeural), ShortName: es-ES-IsidoraMultilingualNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, TristanMultilingualNeural), ShortName: es-ES-TristanMultilingualNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, XimenaMultilingualNeural), ShortName: es-ES-XimenaMultilingualNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, AbrilNeural), ShortName: es-ES-AbrilNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, ArnauNeural), ShortName: es-ES-ArnauNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, DarioNeural), ShortName: es-ES-DarioNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, EliasNeural), ShortName: es-ES-EliasNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, EstrellaNeural), ShortName: es-ES-EstrellaNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, IreneNeural), ShortName: es-ES-IreneNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, LaiaNeural), ShortName: es-ES-LaiaNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, LiaNeural), ShortName: es-ES-LiaNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, NilNeural), ShortName: es-ES-NilNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, SaulNeural), ShortName: es-ES-SaulNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, TeoNeural), ShortName: es-ES-TeoNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-ES, TrianaNeural), ShortName: es-ES-TrianaNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, VeraNeural), ShortName: es-ES-VeraNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-ES, XimenaNeural), ShortName: es-ES-XimenaNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: es-ES-Tristan:DragonHDLatestNeural, ShortName: es-ES-Tristan:DragonHDLatestNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Male

Name: es-ES-Ximena:DragonHDLatestNeural, ShortName: es-ES-Ximena:DragonHDLatestNeural, Locale: es-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-GQ, TeresaNeural), ShortName: es-GQ-TeresaNeural, Locale: es-GQ, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-GQ, JavierNeural), ShortName: es-GQ-JavierNeural, Locale: es-GQ, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-GT, MartaNeural), ShortName: es-GT-MartaNeural, Locale: es-GT, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-GT, AndresNeural), ShortName: es-GT-AndresNeural, Locale: es-GT, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-HN, KarlaNeural), ShortName: es-HN-KarlaNeural, Locale: es-HN, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-HN, CarlosNeural), ShortName: es-HN-CarlosNeural, Locale: es-HN, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, DaliaNeural), ShortName: es-MX-DaliaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, JorgeNeural), ShortName: es-MX-JorgeNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, DaliaMultilingualNeural), ShortName: es-MX-DaliaMultilingualNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, JorgeMultilingualNeural), ShortName: es-MX-JorgeMultilingualNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, BeatrizNeural), ShortName: es-MX-BeatrizNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, CandelaNeural), ShortName: es-MX-CandelaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, CarlotaNeural), ShortName: es-MX-CarlotaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, CecilioNeural), ShortName: es-MX-CecilioNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, GerardoNeural), ShortName: es-MX-GerardoNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, LarissaNeural), ShortName: es-MX-LarissaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, LibertoNeural), ShortName: es-MX-LibertoNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, LucianoNeural), ShortName: es-MX-LucianoNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, MarinaNeural), ShortName: es-MX-MarinaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, NuriaNeural), ShortName: es-MX-NuriaNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, PelayoNeural), ShortName: es-MX-PelayoNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-MX, RenataNeural), ShortName: es-MX-RenataNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-MX, YagoNeural), ShortName: es-MX-YagoNeural, Locale: es-MX, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-NI, YolandaNeural), ShortName: es-NI-YolandaNeural, Locale: es-NI, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-NI, FedericoNeural), ShortName: es-NI-FedericoNeural, Locale: es-NI, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-PA, MargaritaNeural), ShortName: es-PA-MargaritaNeural, Locale: es-PA, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-PA, RobertoNeural), ShortName: es-PA-RobertoNeural, Locale: es-PA, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-PE, CamilaNeural), ShortName: es-PE-CamilaNeural, Locale: es-PE, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-PE, AlexNeural), ShortName: es-PE-AlexNeural, Locale: es-PE, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-PR, KarinaNeural), ShortName: es-PR-KarinaNeural, Locale: es-PR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-PR, VictorNeural), ShortName: es-PR-VictorNeural, Locale: es-PR, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-PY, TaniaNeural), ShortName: es-PY-TaniaNeural, Locale: es-PY, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-PY, MarioNeural), ShortName: es-PY-MarioNeural, Locale: es-PY, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-SV, LorenaNeural), ShortName: es-SV-LorenaNeural, Locale: es-SV, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-SV, RodrigoNeural), ShortName: es-SV-RodrigoNeural, Locale: es-SV, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-US, PalomaNeural), ShortName: es-US-PalomaNeural, Locale: es-US, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-US, AlonsoNeural), ShortName: es-US-AlonsoNeural, Locale: es-US, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-UY, ValentinaNeural), ShortName: es-UY-ValentinaNeural, Locale: es-UY, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-UY, MateoNeural), ShortName: es-UY-MateoNeural, Locale: es-UY, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (es-VE, PaolaNeural), ShortName: es-VE-PaolaNeural, Locale: es-VE, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (es-VE, SebastianNeural), ShortName: es-VE-SebastianNeural, Locale: es-VE, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (et-EE, AnuNeural), ShortName: et-EE-AnuNeural, Locale: et-EE, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (et-EE, KertNeural), ShortName: et-EE-KertNeural, Locale: et-EE, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (eu-ES, AinhoaNeural), ShortName: eu-ES-AinhoaNeural, Locale: eu-ES, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (eu-ES, AnderNeural), ShortName: eu-ES-AnderNeural, Locale: eu-ES, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fa-IR, DilaraNeural), ShortName: fa-IR-DilaraNeural, Locale: fa-IR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fa-IR, FaridNeural), ShortName: fa-IR-FaridNeural, Locale: fa-IR, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fi-FI, SelmaNeural), ShortName: fi-FI-SelmaNeural, Locale: fi-FI, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fi-FI, HarriNeural), ShortName: fi-FI-HarriNeural, Locale: fi-FI, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fi-FI, NooraNeural), ShortName: fi-FI-NooraNeural, Locale: fi-FI, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fil-PH, BlessicaNeural), ShortName: fil-PH-BlessicaNeural, Locale: fil-PH, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fil-PH, AngeloNeural), ShortName: fil-PH-AngeloNeural, Locale: fil-PH, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-BE, CharlineNeural), ShortName: fr-BE-CharlineNeural, Locale: fr-BE, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fr-BE, GerardNeural), ShortName: fr-BE-GerardNeural, Locale: fr-BE, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-CA, SylvieNeural), ShortName: fr-CA-SylvieNeural, Locale: fr-CA, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fr-CA, JeanNeural), ShortName: fr-CA-JeanNeural, Locale: fr-CA, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-CA, AntoineNeural), ShortName: fr-CA-AntoineNeural, Locale: fr-CA, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-CA, ThierryNeural), ShortName: fr-CA-ThierryNeural, Locale: fr-CA, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-CH, ArianeNeural), ShortName: fr-CH-ArianeNeural, Locale: fr-CH, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fr-CH, FabriceNeural), ShortName: fr-CH-FabriceNeural, Locale: fr-CH, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-FR, DeniseNeural), ShortName: fr-FR-DeniseNeural, Locale: fr-FR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fr-FR, HenriNeural), ShortName: fr-FR-HenriNeural, Locale: fr-FR, Gender: SynthesisVoiceGender.Male

Name: Microsoft Server Speech Text to Speech Voice (fr-FR, VivienneMultilingualNeural), ShortName: fr-FR-VivienneMultilingualNeural, Locale: fr-FR, Gender: SynthesisVoiceGender.Female

Name: Microsoft Server Speech Text to Speech Voice (fr-FR, RemyMultilingualNeural), ShortName: fr-FR-RemyMultilingualNeural, Locale: fr-FR, Gender: SynthesisVoiceGender.Male

